transcript	source	gene_id	species	Pan.id	V4	V5	V6	V12	V13	merged.or.gene_id	taxa_size	accession	ipr_check	pfam_check
OsLima_10g0004380.01	Hmmer	OsLima_10g0004380	Lima	Os4530.POR.1.pan0033200	Gene3D	G3DSA:2.170.150.80	NAC domain	IPR036093	NAC domain superfamily	OsLima_10g0004380	16	Lima	1	0
OsLima_10g0004380.01	Hmmer	OsLima_10g0004380	Lima	Os4530.POR.1.pan0033200	ProSiteProfiles	PS51005	NAC domain profile.	IPR003441	NAC domain	OsLima_10g0004380	16	Lima	1	0
OsLima_10g0004380.01	Hmmer	OsLima_10g0004380	Lima	Os4530.POR.1.pan0033200	Pfam	PF02365	No apical meristem (NAM) protein	IPR003441	NAC domain	OsLima_10g0004380	16	Lima	1	1
OsLima_10g0004380.01	Hmmer	OsLima_10g0004380	Lima	Os4530.POR.1.pan0033200	SUPERFAMILY	SSF101941	NAC domain	IPR036093	NAC domain superfamily	OsLima_10g0004380	16	Lima	1	0
OsLima_10g0007640.01	Hmmer	OsLima_10g0007640	Lima	Os4530.POR.1.pan0022518	SUPERFAMILY	SSF101941	NAC domain	IPR036093	NAC domain superfamily	OsLima_10g0007640	16	Lima	1	0
OsLima_10g0007640.01	Hmmer	OsLima_10g0007640	Lima	Os4530.POR.1.pan0022518	Gene3D	G3DSA:2.170.150.80	NAC domain	IPR036093	NAC domain superfamily	OsLima_10g0007640	16	Lima	1	0
OsLima_10g0007640.01	Hmmer	OsLima_10g0007640	Lima	Os4530.POR.1.pan0022518	ProSiteProfiles	PS51005	NAC domain profile.	IPR003441	NAC domain	OsLima_10g0007640	16	Lima	1	0
OsLima_10g0007640.01	Hmmer	OsLima_10g0007640	Lima	Os4530.POR.1.pan0022518	Pfam	PF02365	No apical meristem (NAM) protein	IPR003441	NAC domain	OsLima_10g0007640	16	Lima	1	1
OsLima_10g0009420.01	Hmmer	OsLima_10g0009420	Lima	Os4530.POR.1.pan0033371	Gene3D	G3DSA:2.170.150.80	NAC domain	IPR036093	NAC domain superfamily	OsLima_10g0009420	16	Lima	1	0
OsLima_10g0009420.01	Hmmer	OsLima_10g0009420	Lima	Os4530.POR.1.pan0033371	Pfam	PF02365	No apical meristem (NAM) protein	IPR003441	NAC domain	OsLima_10g0009420	16	Lima	1	1
OsLima_10g0009420.01	Hmmer	OsLima_10g0009420	Lima	Os4530.POR.1.pan0033371	SUPERFAMILY	SSF101941	NAC domain	IPR036093	NAC domain superfamily	OsLima_10g0009420	16	Lima	1	0
OsLima_10g0009420.01	Hmmer	OsLima_10g0009420	Lima	Os4530.POR.1.pan0033371	ProSiteProfiles	PS51005	NAC domain profile.	IPR003441	NAC domain	OsLima_10g0009420	16	Lima	1	0
OsLima_10g0009730.01	Hmmer	OsLima_10g0009730	Lima	Os4530.POR.1.pan0033378	ProSiteProfiles	PS51005	NAC domain profile.	IPR003441	NAC domain	OsLima_10g0009730	16	Lima	1	0
OsLima_10g0009730.01	Hmmer	OsLima_10g0009730	Lima	Os4530.POR.1.pan0033378	Gene3D	G3DSA:2.170.150.80	NAC domain	IPR036093	NAC domain superfamily	OsLima_10g0009730	16	Lima	1	0
OsLima_10g0009730.01	Hmmer	OsLima_10g0009730	Lima	Os4530.POR.1.pan0033378	Pfam	PF02365	No apical meristem (NAM) protein	IPR003441	NAC domain	OsLima_10g0009730	16	Lima	1	1
OsLima_10g0009730.01	Hmmer	OsLima_10g0009730	Lima	Os4530.POR.1.pan0033378	SUPERFAMILY	SSF101941	NAC domain	IPR036093	NAC domain superfamily	OsLima_10g0009730	16	Lima	1	0
OsLima_10g0010490.01	Hmmer	OsLima_10g0010490	Lima	Os4530.POR.1.pan0022691	ProSiteProfiles	PS51005	NAC domain profile.	IPR003441	NAC domain	OsLima_10g0010490	13	Lima	1	0
OsLima_10g0010490.01	Hmmer	OsLima_10g0010490	Lima	Os4530.POR.1.pan0022691	Gene3D	G3DSA:2.170.150.80	NAC domain	IPR036093	NAC domain superfamily	OsLima_10g0010490	13	Lima	1	0
OsLima_10g0010490.01	Hmmer	OsLima_10g0010490	Lima	Os4530.POR.1.pan0022691	SUPERFAMILY	SSF101941	NAC domain	IPR036093	NAC domain superfamily	OsLima_10g0010490	13	Lima	1	0
OsLima_10g0010490.01	Hmmer	OsLima_10g0010490	Lima	Os4530.POR.1.pan0022691	Pfam	PF02365	No apical meristem (NAM) protein	IPR003441	NAC domain	OsLima_10g0010490	13	Lima	1	1
OsLima_10g0010530.01	Hmmer	OsLima_10g0010530	Lima	Os4530.POR.1.pan0022691	SUPERFAMILY	SSF101941	NAC domain	IPR036093	NAC domain superfamily	OsLima_10g0010530	13	Lima	1	0
OsLima_10g0010530.01	Hmmer	OsLima_10g0010530	Lima	Os4530.POR.1.pan0022691	ProSiteProfiles	PS51005	NAC domain profile.	IPR003441	NAC domain	OsLima_10g0010530	13	Lima	1	0
OsLima_10g0010540.01	Hmmer	OsLima_10g0010540	Lima	Os4530.POR.1.pan0022691	SUPERFAMILY	SSF101941	NAC domain	IPR036093	NAC domain superfamily	OsLima_10g0010540	13	Lima	1	0
OsLima_10g0010550.01	Hmmer	OsLima_10g0010550	Lima	Os4530.POR.1.pan0022692	ProSiteProfiles	PS51005	NAC domain profile.	IPR003441	NAC domain	OsLima_10g0010550	16	Lima	1	0
OsLima_10g0010550.01	Hmmer	OsLima_10g0010550	Lima	Os4530.POR.1.pan0022692	Gene3D	G3DSA:2.170.150.80	NAC domain	IPR036093	NAC domain superfamily	OsLima_10g0010550	16	Lima	1	0
OsLima_10g0010550.01	Hmmer	OsLima_10g0010550	Lima	Os4530.POR.1.pan0022692	Pfam	PF02365	No apical meristem (NAM) protein	IPR003441	NAC domain	OsLima_10g0010550	16	Lima	1	1
OsLima_10g0010550.01	Hmmer	OsLima_10g0010550	Lima	Os4530.POR.1.pan0022692	SUPERFAMILY	SSF101941	NAC domain	IPR036093	NAC domain superfamily	OsLima_10g0010550	16	Lima	1	0
OsLima_10g0010560.01	Hmmer	OsLima_10g0010560	Lima	Os4530.POR.1.pan0022693	Gene3D	G3DSA:2.170.150.80	NAC domain	IPR036093	NAC domain superfamily	OsLima_10g0010560	16	Lima	1	0
OsLima_10g0010560.01	Hmmer	OsLima_10g0010560	Lima	Os4530.POR.1.pan0022693	ProSiteProfiles	PS51005	NAC domain profile.	IPR003441	NAC domain	OsLima_10g0010560	16	Lima	1	0
OsLima_10g0010560.01	Hmmer	OsLima_10g0010560	Lima	Os4530.POR.1.pan0022693	SUPERFAMILY	SSF101941	NAC domain	IPR036093	NAC domain superfamily	OsLima_10g0010560	16	Lima	1	0
OsLima_10g0010560.01	Hmmer	OsLima_10g0010560	Lima	Os4530.POR.1.pan0022693	Pfam	PF02365	No apical meristem (NAM) protein	IPR003441	NAC domain	OsLima_10g0010560	16	Lima	1	1
OsLima_10g0014170.01	Hmmer	OsLima_10g0014170	Lima	Os4530.POR.1.pan0022925	Gene3D	G3DSA:2.170.150.80	NAC domain	IPR036093	NAC domain superfamily	OsLima_10g0014170	16	Lima	1	0
OsLima_10g0014170.01	Hmmer	OsLima_10g0014170	Lima	Os4530.POR.1.pan0022925	SUPERFAMILY	SSF101941	NAC domain	IPR036093	NAC domain superfamily	OsLima_10g0014170	16	Lima	1	0
OsLima_10g0014170.01	Hmmer	OsLima_10g0014170	Lima	Os4530.POR.1.pan0022925	Pfam	PF02365	No apical meristem (NAM) protein	IPR003441	NAC domain	OsLima_10g0014170	16	Lima	1	1
OsLima_10g0014170.01	Hmmer	OsLima_10g0014170	Lima	Os4530.POR.1.pan0022925	ProSiteProfiles	PS51005	NAC domain profile.	IPR003441	NAC domain	OsLima_10g0014170	16	Lima	1	0
OsLima_10g0017780.01	Hmmer	OsLima_10g0017780	Lima	Os4530.POR.1.pan0023198	ProSiteProfiles	PS51005	NAC domain profile.	IPR003441	NAC domain	OsLima_10g0017780	16	Lima	1	0
OsLima_10g0017780.01	Hmmer	OsLima_10g0017780	Lima	Os4530.POR.1.pan0023198	SUPERFAMILY	SSF101941	NAC domain	IPR036093	NAC domain superfamily	OsLima_10g0017780	16	Lima	1	0
OsLima_10g0017780.01	Hmmer	OsLima_10g0017780	Lima	Os4530.POR.1.pan0023198	Pfam	PF02365	No apical meristem (NAM) protein	IPR003441	NAC domain	OsLima_10g0017780	16	Lima	1	1
OsLima_10g0017780.01	Hmmer	OsLima_10g0017780	Lima	Os4530.POR.1.pan0023198	Gene3D	G3DSA:2.170.150.80	NAC domain	IPR036093	NAC domain superfamily	OsLima_10g0017780	16	Lima	1	0
OsLima_10g0020420.01	Hmmer	OsLima_10g0020420	Lima	Os4530.POR.1.pan0023418	Gene3D	G3DSA:2.170.150.80	NAC domain	IPR036093	NAC domain superfamily	OsLima_10g0020420	16	Lima	1	0
OsLima_10g0020420.01	Hmmer	OsLima_10g0020420	Lima	Os4530.POR.1.pan0023418	Pfam	PF02365	No apical meristem (NAM) protein	IPR003441	NAC domain	OsLima_10g0020420	16	Lima	1	1
OsLima_10g0020420.01	Hmmer	OsLima_10g0020420	Lima	Os4530.POR.1.pan0023418	SUPERFAMILY	SSF101941	NAC domain	IPR036093	NAC domain superfamily	OsLima_10g0020420	16	Lima	1	0
OsLima_10g0020420.01	Hmmer	OsLima_10g0020420	Lima	Os4530.POR.1.pan0023418	ProSiteProfiles	PS51005	NAC domain profile.	IPR003441	NAC domain	OsLima_10g0020420	16	Lima	1	0
OsLima_11g0001580.01	Hmmer	OsLima_11g0001580	Lima	Os4530.POR.1.pan0023592	SUPERFAMILY	SSF101941	NAC domain	IPR036093	NAC domain superfamily	OsLima_11g0001580	16	Lima	1	0
OsLima_11g0001580.01	Hmmer	OsLima_11g0001580	Lima	Os4530.POR.1.pan0023592	ProSiteProfiles	PS51005	NAC domain profile.	IPR003441	NAC domain	OsLima_11g0001580	16	Lima	1	0
OsLima_11g0001580.01	Hmmer	OsLima_11g0001580	Lima	Os4530.POR.1.pan0023592	Pfam	PF02365	No apical meristem (NAM) protein	IPR003441	NAC domain	OsLima_11g0001580	16	Lima	1	1
OsLima_11g0001580.01	Hmmer	OsLima_11g0001580	Lima	Os4530.POR.1.pan0023592	Gene3D	G3DSA:2.170.150.80	NAC domain	IPR036093	NAC domain superfamily	OsLima_11g0001580	16	Lima	1	0
OsLima_11g0001590.01	Hmmer	OsLima_11g0001590	Lima	Os4530.POR.1.pan0023592	ProSiteProfiles	PS51005	NAC domain profile.	IPR003441	NAC domain	OsLima_11g0001590	16	Lima	1	0
OsLima_11g0001590.01	Hmmer	OsLima_11g0001590	Lima	Os4530.POR.1.pan0023592	SUPERFAMILY	SSF101941	NAC domain	IPR036093	NAC domain superfamily	OsLima_11g0001590	16	Lima	1	0
OsLima_11g0001590.01	Hmmer	OsLima_11g0001590	Lima	Os4530.POR.1.pan0023592	Pfam	PF02365	No apical meristem (NAM) protein	IPR003441	NAC domain	OsLima_11g0001590	16	Lima	1	1
OsLima_11g0001590.01	Hmmer	OsLima_11g0001590	Lima	Os4530.POR.1.pan0023592	Gene3D	G3DSA:2.170.150.80	NAC domain	IPR036093	NAC domain superfamily	OsLima_11g0001590	16	Lima	1	0
OsLima_11g0001600.01	Hmmer	OsLima_11g0001600	Lima	Os4530.POR.1.pan0023593	Gene3D	G3DSA:2.170.150.80	NAC domain	IPR036093	NAC domain superfamily	OsLima_11g0001600	16	Lima	1	0
OsLima_11g0001600.01	Hmmer	OsLima_11g0001600	Lima	Os4530.POR.1.pan0023593	Pfam	PF02365	No apical meristem (NAM) protein	IPR003441	NAC domain	OsLima_11g0001600	16	Lima	1	1
OsLima_11g0001600.01	Hmmer	OsLima_11g0001600	Lima	Os4530.POR.1.pan0023593	SUPERFAMILY	SSF101941	NAC domain	IPR036093	NAC domain superfamily	OsLima_11g0001600	16	Lima	1	0
OsLima_11g0001600.01	Hmmer	OsLima_11g0001600	Lima	Os4530.POR.1.pan0023593	ProSiteProfiles	PS51005	NAC domain profile.	IPR003441	NAC domain	OsLima_11g0001600	16	Lima	1	0
OsLima_11g0002490.01	Hmmer	OsLima_11g0002490	Lima	Os4530.POR.1.pan0023660	SUPERFAMILY	SSF101941	NAC domain	IPR036093	NAC domain superfamily	OsLima_11g0002490	16	Lima	1	0
OsLima_11g0002490.01	Hmmer	OsLima_11g0002490	Lima	Os4530.POR.1.pan0023660	Pfam	PF02365	No apical meristem (NAM) protein	IPR003441	NAC domain	OsLima_11g0002490	16	Lima	1	1
OsLima_11g0002490.01	Hmmer	OsLima_11g0002490	Lima	Os4530.POR.1.pan0023660	ProSiteProfiles	PS51005	NAC domain profile.	IPR003441	NAC domain	OsLima_11g0002490	16	Lima	1	0
OsLima_11g0002490.01	Hmmer	OsLima_11g0002490	Lima	Os4530.POR.1.pan0023660	Gene3D	G3DSA:2.170.150.80	NAC domain	IPR036093	NAC domain superfamily	OsLima_11g0002490	16	Lima	1	0
OsLima_11g0002590.01	Hmmer	OsLima_11g0002590	Lima	Os4530.POR.1.pan0033689	SUPERFAMILY	SSF101941	NAC domain	IPR036093	NAC domain superfamily	OsLima_11g0002590	16	Lima	1	0
OsLima_11g0003030.01	Hmmer	OsLima_11g0003030	Lima	Os4530.POR.1.pan0033700	Pfam	PF02365	No apical meristem (NAM) protein	IPR003441	NAC domain	OsLima_11g0003030	15	Lima	1	1
OsLima_11g0003030.01	Hmmer	OsLima_11g0003030	Lima	Os4530.POR.1.pan0033700	ProSiteProfiles	PS51005	NAC domain profile.	IPR003441	NAC domain	OsLima_11g0003030	15	Lima	1	0
OsLima_11g0003030.01	Hmmer	OsLima_11g0003030	Lima	Os4530.POR.1.pan0033700	SUPERFAMILY	SSF101941	NAC domain	IPR036093	NAC domain superfamily	OsLima_11g0003030	15	Lima	1	0
OsLima_11g0003030.01	Hmmer	OsLima_11g0003030	Lima	Os4530.POR.1.pan0033700	Gene3D	G3DSA:2.170.150.80	NAC domain	IPR036093	NAC domain superfamily	OsLima_11g0003030	15	Lima	1	0
OsLima_11g0003650.01	Hmmer	OsLima_11g0003650	Lima	Os4530.POR.1.pan0023744	Gene3D	G3DSA:2.170.150.80	NAC domain	IPR036093	NAC domain superfamily	OsLima_11g0003650	16	Lima	1	0
OsLima_11g0003650.01	Hmmer	OsLima_11g0003650	Lima	Os4530.POR.1.pan0023744	SUPERFAMILY	SSF101941	NAC domain	IPR036093	NAC domain superfamily	OsLima_11g0003650	16	Lima	1	0
OsLima_11g0003650.01	Hmmer	OsLima_11g0003650	Lima	Os4530.POR.1.pan0023744	ProSiteProfiles	PS51005	NAC domain profile.	IPR003441	NAC domain	OsLima_11g0003650	16	Lima	1	0
OsLima_11g0003650.01	Hmmer	OsLima_11g0003650	Lima	Os4530.POR.1.pan0023744	Pfam	PF02365	No apical meristem (NAM) protein	IPR003441	NAC domain	OsLima_11g0003650	16	Lima	1	1
OsLima_11g0005090.01	Hmmer	OsLima_11g0005090	Lima	Os4530.POR.1.pan0023845	ProSiteProfiles	PS51005	NAC domain profile.	IPR003441	NAC domain	OsLima_11g0005090	16	Lima	1	0
OsLima_11g0005090.01	Hmmer	OsLima_11g0005090	Lima	Os4530.POR.1.pan0023845	Gene3D	G3DSA:2.170.150.80	NAC domain	IPR036093	NAC domain superfamily	OsLima_11g0005090	16	Lima	1	0
OsLima_11g0005090.01	Hmmer	OsLima_11g0005090	Lima	Os4530.POR.1.pan0023845	SUPERFAMILY	SSF101941	NAC domain	IPR036093	NAC domain superfamily	OsLima_11g0005090	16	Lima	1	0
OsLima_11g0005090.01	Hmmer	OsLima_11g0005090	Lima	Os4530.POR.1.pan0023845	Pfam	PF02365	No apical meristem (NAM) protein	IPR003441	NAC domain	OsLima_11g0005090	16	Lima	1	1
OsLima_11g0005450.01	Hmmer	OsLima_11g0005450	Lima	Os4530.POR.1.pan0023871	Gene3D	G3DSA:2.170.150.80	NAC domain	IPR036093	NAC domain superfamily	OsLima_11g0005450	16	Lima	1	0
OsLima_11g0005450.01	Hmmer	OsLima_11g0005450	Lima	Os4530.POR.1.pan0023871	Pfam	PF02365	No apical meristem (NAM) protein	IPR003441	NAC domain	OsLima_11g0005450	16	Lima	1	1
OsLima_11g0005450.01	Hmmer	OsLima_11g0005450	Lima	Os4530.POR.1.pan0023871	SUPERFAMILY	SSF101941	NAC domain	IPR036093	NAC domain superfamily	OsLima_11g0005450	16	Lima	1	0
OsLima_11g0005450.01	Hmmer	OsLima_11g0005450	Lima	Os4530.POR.1.pan0023871	ProSiteProfiles	PS51005	NAC domain profile.	IPR003441	NAC domain	OsLima_11g0005450	16	Lima	1	0
OsLima_11g0015240.01	Hmmer	OsLima_11g0015240	Lima	Os4530.POR.1.pan0024425	Gene3D	G3DSA:2.170.150.80	NAC domain	IPR036093	NAC domain superfamily	OsLima_11g0015240	15	Lima	1	0
OsLima_11g0015240.01	Hmmer	OsLima_11g0015240	Lima	Os4530.POR.1.pan0024425	Pfam	PF02365	No apical meristem (NAM) protein	IPR003441	NAC domain	OsLima_11g0015240	15	Lima	1	1
OsLima_11g0015240.01	Hmmer	OsLima_11g0015240	Lima	Os4530.POR.1.pan0024425	SUPERFAMILY	SSF101941	NAC domain	IPR036093	NAC domain superfamily	OsLima_11g0015240	15	Lima	1	0
OsLima_11g0015240.01	Hmmer	OsLima_11g0015240	Lima	Os4530.POR.1.pan0024425	ProSiteProfiles	PS51005	NAC domain profile.	IPR003441	NAC domain	OsLima_11g0015240	15	Lima	1	0
OsLima_11g0015250.01	Hmmer	OsLima_11g0015250	Lima	Os4530.POR.1.pan0024426	ProSiteProfiles	PS51005	NAC domain profile.	IPR003441	NAC domain	OsLima_11g0015250	16	Lima	1	0
OsLima_11g0015250.01	Hmmer	OsLima_11g0015250	Lima	Os4530.POR.1.pan0024426	SUPERFAMILY	SSF101941	NAC domain	IPR036093	NAC domain superfamily	OsLima_11g0015250	16	Lima	1	0
OsLima_11g0015250.01	Hmmer	OsLima_11g0015250	Lima	Os4530.POR.1.pan0024426	Pfam	PF02365	No apical meristem (NAM) protein	IPR003441	NAC domain	OsLima_11g0015250	16	Lima	1	1
OsLima_11g0015250.01	Hmmer	OsLima_11g0015250	Lima	Os4530.POR.1.pan0024426	Gene3D	G3DSA:2.170.150.80	NAC domain	IPR036093	NAC domain superfamily	OsLima_11g0015250	16	Lima	1	0
OsLima_11g0015260.01	Hmmer	OsLima_11g0015260	Lima	Os4530.POR.1.pan0024426	Gene3D	G3DSA:2.170.150.80	NAC domain	IPR036093	NAC domain superfamily	OsLima_11g0015260	16	Lima	1	0
OsLima_11g0015260.01	Hmmer	OsLima_11g0015260	Lima	Os4530.POR.1.pan0024426	SUPERFAMILY	SSF101941	NAC domain	IPR036093	NAC domain superfamily	OsLima_11g0015260	16	Lima	1	0
OsLima_11g0015260.01	Hmmer	OsLima_11g0015260	Lima	Os4530.POR.1.pan0024426	Pfam	PF02365	No apical meristem (NAM) protein	IPR003441	NAC domain	OsLima_11g0015260	16	Lima	1	1
OsLima_11g0015260.01	Hmmer	OsLima_11g0015260	Lima	Os4530.POR.1.pan0024426	ProSiteProfiles	PS51005	NAC domain profile.	IPR003441	NAC domain	OsLima_11g0015260	16	Lima	1	0
OsLima_11g0015270.01	Hmmer	OsLima_11g0015270	Lima	Os4530.POR.1.pan0024426	Gene3D	G3DSA:2.170.150.80	NAC domain	IPR036093	NAC domain superfamily	OsLima_11g0015270	16	Lima	1	0
OsLima_11g0015270.01	Hmmer	OsLima_11g0015270	Lima	Os4530.POR.1.pan0024426	ProSiteProfiles	PS51005	NAC domain profile.	IPR003441	NAC domain	OsLima_11g0015270	16	Lima	1	0
OsLima_11g0015270.01	Hmmer	OsLima_11g0015270	Lima	Os4530.POR.1.pan0024426	Pfam	PF02365	No apical meristem (NAM) protein	IPR003441	NAC domain	OsLima_11g0015270	16	Lima	1	1
OsLima_11g0015270.01	Hmmer	OsLima_11g0015270	Lima	Os4530.POR.1.pan0024426	SUPERFAMILY	SSF101941	NAC domain	IPR036093	NAC domain superfamily	OsLima_11g0015270	16	Lima	1	0
OsLima_11g0015280.01	Hmmer	OsLima_11g0015280	Lima	Os4530.POR.1.pan0024426	ProSiteProfiles	PS51005	NAC domain profile.	IPR003441	NAC domain	OsLima_11g0015280	16	Lima	1	0
OsLima_11g0015280.01	Hmmer	OsLima_11g0015280	Lima	Os4530.POR.1.pan0024426	Pfam	PF02365	No apical meristem (NAM) protein	IPR003441	NAC domain	OsLima_11g0015280	16	Lima	1	1
OsLima_11g0015280.01	Hmmer	OsLima_11g0015280	Lima	Os4530.POR.1.pan0024426	Gene3D	G3DSA:2.170.150.80	NAC domain	IPR036093	NAC domain superfamily	OsLima_11g0015280	16	Lima	1	0
OsLima_11g0015280.01	Hmmer	OsLima_11g0015280	Lima	Os4530.POR.1.pan0024426	SUPERFAMILY	SSF101941	NAC domain	IPR036093	NAC domain superfamily	OsLima_11g0015280	16	Lima	1	0
OsLima_11g0024450.01	Hmmer	OsLima_11g0024450	Lima	Os4530.POR.1.pan0038497	Gene3D	G3DSA:2.170.150.80	NAC domain	IPR036093	NAC domain superfamily	OsLima_11g0024450	10	Lima	1	0
OsLima_11g0024450.01	Hmmer	OsLima_11g0024450	Lima	Os4530.POR.1.pan0038497	Pfam	PF02365	No apical meristem (NAM) protein	IPR003441	NAC domain	OsLima_11g0024450	10	Lima	1	1
OsLima_11g0024450.01	Hmmer	OsLima_11g0024450	Lima	Os4530.POR.1.pan0038497	SUPERFAMILY	SSF101941	NAC domain	IPR036093	NAC domain superfamily	OsLima_11g0024450	10	Lima	1	0
OsLima_11g0024450.01	Hmmer	OsLima_11g0024450	Lima	Os4530.POR.1.pan0038497	ProSiteProfiles	PS51005	NAC domain profile.	IPR003441	NAC domain	OsLima_11g0024450	10	Lima	1	0
OsLima_12g0001560.01	Hmmer	OsLima_12g0001560	Lima	Os4530.POR.1.pan0025127	Pfam	PF02365	No apical meristem (NAM) protein	IPR003441	NAC domain	OsLima_12g0001560	16	Lima	1	1
OsLima_12g0001560.01	Hmmer	OsLima_12g0001560	Lima	Os4530.POR.1.pan0025127	ProSiteProfiles	PS51005	NAC domain profile.	IPR003441	NAC domain	OsLima_12g0001560	16	Lima	1	0
OsLima_12g0001560.01	Hmmer	OsLima_12g0001560	Lima	Os4530.POR.1.pan0025127	SUPERFAMILY	SSF101941	NAC domain	IPR036093	NAC domain superfamily	OsLima_12g0001560	16	Lima	1	0
OsLima_12g0001560.01	Hmmer	OsLima_12g0001560	Lima	Os4530.POR.1.pan0025127	Gene3D	G3DSA:2.170.150.80	NAC domain	IPR036093	NAC domain superfamily	OsLima_12g0001560	16	Lima	1	0
OsLima_12g0002440.01	Hmmer	OsLima_12g0002440	Lima	Os4530.POR.1.pan0025202	SUPERFAMILY	SSF101941	NAC domain	IPR036093	NAC domain superfamily	OsLima_12g0002440	16	Lima	1	0
OsLima_12g0002440.01	Hmmer	OsLima_12g0002440	Lima	Os4530.POR.1.pan0025202	ProSiteProfiles	PS51005	NAC domain profile.	IPR003441	NAC domain	OsLima_12g0002440	16	Lima	1	0
OsLima_12g0002440.01	Hmmer	OsLima_12g0002440	Lima	Os4530.POR.1.pan0025202	Gene3D	G3DSA:2.170.150.80	NAC domain	IPR036093	NAC domain superfamily	OsLima_12g0002440	16	Lima	1	0
OsLima_12g0002440.01	Hmmer	OsLima_12g0002440	Lima	Os4530.POR.1.pan0025202	Pfam	PF02365	No apical meristem (NAM) protein	IPR003441	NAC domain	OsLima_12g0002440	16	Lima	1	1
OsLima_12g0002530.01	Hmmer	OsLima_12g0002530	Lima	Os4530.POR.1.pan0025208	Gene3D	G3DSA:2.170.150.80	NAC domain	IPR036093	NAC domain superfamily	OsLima_12g0002530	16	Lima	1	0
OsLima_12g0002530.01	Hmmer	OsLima_12g0002530	Lima	Os4530.POR.1.pan0025208	ProSiteProfiles	PS51005	NAC domain profile.	IPR003441	NAC domain	OsLima_12g0002530	16	Lima	1	0
OsLima_12g0002530.01	Hmmer	OsLima_12g0002530	Lima	Os4530.POR.1.pan0025208	Pfam	PF02365	No apical meristem (NAM) protein	IPR003441	NAC domain	OsLima_12g0002530	16	Lima	1	1
OsLima_12g0002530.01	Hmmer	OsLima_12g0002530	Lima	Os4530.POR.1.pan0025208	SUPERFAMILY	SSF101941	NAC domain	IPR036093	NAC domain superfamily	OsLima_12g0002530	16	Lima	1	0
OsLima_12g0003790.01	Hmmer	OsLima_12g0003790	Lima	Os4530.POR.1.pan0025302	SUPERFAMILY	SSF101941	NAC domain	IPR036093	NAC domain superfamily	OsLima_12g0003790	16	Lima	1	0
OsLima_12g0003790.01	Hmmer	OsLima_12g0003790	Lima	Os4530.POR.1.pan0025302	Gene3D	G3DSA:2.170.150.80	NAC domain	IPR036093	NAC domain superfamily	OsLima_12g0003790	16	Lima	1	0
OsLima_12g0003790.01	Hmmer	OsLima_12g0003790	Lima	Os4530.POR.1.pan0025302	Pfam	PF02365	No apical meristem (NAM) protein	IPR003441	NAC domain	OsLima_12g0003790	16	Lima	1	1
OsLima_12g0003790.01	Hmmer	OsLima_12g0003790	Lima	Os4530.POR.1.pan0025302	ProSiteProfiles	PS51005	NAC domain profile.	IPR003441	NAC domain	OsLima_12g0003790	16	Lima	1	0
OsLima_12g0005110.01	Hmmer	OsLima_12g0005110	Lima	Os4530.POR.1.pan0034601	Pfam	PF02365	No apical meristem (NAM) protein	IPR003441	NAC domain	OsLima_12g0005110	16	Lima	1	1
OsLima_12g0005110.01	Hmmer	OsLima_12g0005110	Lima	Os4530.POR.1.pan0034601	Gene3D	G3DSA:2.170.150.80	NAC domain	IPR036093	NAC domain superfamily	OsLima_12g0005110	16	Lima	1	0
OsLima_12g0005110.01	Hmmer	OsLima_12g0005110	Lima	Os4530.POR.1.pan0034601	SUPERFAMILY	SSF101941	NAC domain	IPR036093	NAC domain superfamily	OsLima_12g0005110	16	Lima	1	0
OsLima_12g0005110.01	Hmmer	OsLima_12g0005110	Lima	Os4530.POR.1.pan0034601	ProSiteProfiles	PS51005	NAC domain profile.	IPR003441	NAC domain	OsLima_12g0005110	16	Lima	1	0
OsLima_12g0010440.01	Hmmer	OsLima_12g0010440	Lima	Os4530.POR.1.pan0034789	ProSiteProfiles	PS51005	NAC domain profile.	IPR003441	NAC domain	OsLima_12g0010440	14	Lima	1	0
OsLima_12g0010440.01	Hmmer	OsLima_12g0010440	Lima	Os4530.POR.1.pan0034789	SUPERFAMILY	SSF101941	NAC domain	IPR036093	NAC domain superfamily	OsLima_12g0010440	14	Lima	1	0
OsLima_12g0010440.01	Hmmer	OsLima_12g0010440	Lima	Os4530.POR.1.pan0034789	Pfam	PF02365	No apical meristem (NAM) protein	IPR003441	NAC domain	OsLima_12g0010440	14	Lima	1	1
OsLima_12g0010440.01	Hmmer	OsLima_12g0010440	Lima	Os4530.POR.1.pan0034789	Gene3D	G3DSA:2.170.150.80	NAC domain	IPR036093	NAC domain superfamily	OsLima_12g0010440	14	Lima	1	0
OsLima_12g0010580.01	Hmmer	OsLima_12g0010580	Lima	Os4530.POR.1.pan0034796	Gene3D	G3DSA:2.170.150.80	NAC domain	IPR036093	NAC domain superfamily	OsLima_12g0010580	16	Lima	1	0
OsLima_12g0010580.01	Hmmer	OsLima_12g0010580	Lima	Os4530.POR.1.pan0034796	ProSiteProfiles	PS51005	NAC domain profile.	IPR003441	NAC domain	OsLima_12g0010580	16	Lima	1	0
OsLima_12g0010580.01	Hmmer	OsLima_12g0010580	Lima	Os4530.POR.1.pan0034796	Pfam	PF02365	No apical meristem (NAM) protein	IPR003441	NAC domain	OsLima_12g0010580	16	Lima	1	1
